base_rl,trn_rl
0.15693430656934307,0.15734989648033126
0.1718377088305489,0.13157894736842105
0.17391304347826086,0.11699164345403901
0.16417910447761194,0.1733615221987315
0.14551607445008458,0.1286764705882353
0.1426448736998514,0.13125
0.15210355987055013,0.10169491525423728
0.18140589569160995,0.13559322033898305
0.1925133689839572,0.18629173989455183
0.15939278937381404,0.17905405405405403
0.18877551020408162,0.15094339622641512
0.19664268585131894,0.16638935108153077
0.1532416502946955,0.1406593406593407
0.14678899082568808,0.16205533596837945
0.19121447028423771,0.1661721068249258
0.16867469879518074,0.1443298969072165
0.0909090909090909,0.1094972067039106
0.16284987277353688,0.18274111675126903
0.14675052410901465,0.15034168564920272
0.1642857142857143,0.17123287671232876
0.19064124783362218,0.14653465346534653
0.1192570869990225,0.12849162011173187
0.18796992481203006,0.15591397849462366
0.15676959619952494,0.1574074074074074
0.16269841269841268,0.17288801571709234
0.17801047120418848,0.13818181818181818
0.1457725947521866,0.14393939393939395
0.15167548500881833,0.15463917525773194
0.13969732246798602,0.10630407911001236
0.12606473594548553,0.15080789946140036
0.14065180102915953,0.15602836879432624
0.17475728155339806,0.16568047337278108
0.1867704280155642,0.1037037037037037
0.1443298969072165,0.1721518987341772
0.16040955631399317,0.1588447653429603
0.1809954751131222,0.16633663366336635
0.18343195266272191,0.16494845360824742
0.17647058823529413,0.180327868852459
0.15789473684210525,0.1291759465478842
0.17411764705882352,0.1590909090909091
0.18499127399650958,0.14258188824662812
0.17438692098092645,0.16666666666666666
0.1643835616438356,0.16498993963782696
0.19323671497584538,0.17158176943699732
0.16216216216216217,0.13533834586466165
0.17534246575342463,0.16062176165803108
0.20350877192982456,0.1609907120743034
0.17211703958691912,0.14473684210526316
0.14285714285714288,0.16571428571428573
0.14513788098693758,0.14414414414414414
0.14754098360655737,0.1592356687898089
0.13539651837524178,0.16984402079722705
0.17154811715481172,0.15172413793103448
0.15789473684210525,0.13610586011342155
0.1563517915309446,0.1592920353982301
0.14775725593667546,0.1941176470588235
0.16374269005847952,0.14241486068111453
0.13988095238095238,0.09944751381215469
0.1775147928994083,0.15807560137457044
0.16100178890876565,0.14107883817427386
0.16568047337278108,0.1368653421633554
0.15800415800415799,0.12389380530973453
0.15319148936170213,0.16374269005847952
0.1404494382022472,0.12596401028277637
0.17966903073286053,0.152046783625731
0.11898016997167139,0.16402877697841725
0.12155963302752294,0.1127049180327869
0.16710182767624018,0.20816326530612242
0.19864559819413094,0.18972332015810278
0.18344519015659955,0.15132924335378323
0.14732142857142858,0.16249999999999998
0.1338289962825279,0.13495276653171387
0.14593698175787725,0.14144736842105263
0.17500000000000002,0.1841432225063939
0.19259259259259257,0.16873449131513646
0.16894977168949774,0.1225626740947075
0.16104868913857678,0.17218543046357618
0.15350877192982457,0.1700404858299595
0.16367265469061876,0.142602495543672
0.16698292220113853,0.138755980861244
0.16068376068376067,0.15106732348111657
0.2077922077922078,0.14385150812064965
0.14207650273224043,0.1187214611872146
0.14676258992805757,0.15053763440860218
0.12817089452603472,0.1501877346683354
0.1935483870967742,0.12708018154311648
0.15139442231075698,0.14749262536873156
0.18013856812933027,0.14382022471910114
0.16335540838852097,0.12365591397849461
0.17523809523809522,0.17391304347826086
0.14012738853503187,0.1690821256038647
0.18773946360153254,0.17102966841186734
0.16494845360824745,0.1895734597156398
0.17804154302670622,0.15606936416184972
0.17818181818181816,0.1415929203539823
0.15207373271889404,0.16483516483516483
0.14240506329113925,0.14976599063962556
0.1791044776119403,0.14757281553398058
0.19692307692307695,0.1509433962264151
0.15181518151815182,0.16236162361623613
0.17122040072859743,0.14767932489451477
0.19638242894056848,0.1384335154826958
0.1699604743083004,0.12590799031476999
0.20945945945945948,0.1606837606837607
0.17511520737327188,0.16379310344827586
0.15469613259668508,0.12218649517684886
0.16582914572864324,0.1730769230769231
0.14583333333333331,0.16774193548387098
0.17057569296375266,0.14880952380952384
0.21176470588235297,0.14713896457765668
0.16255442670537013,0.1695906432748538
0.16263736263736264,0.1561822125813449
0.15948275862068967,0.14437367303609344
0.1669505962521295,0.15594541910331386
0.17675941080196403,0.14197530864197533
0.18750000000000003,0.15821501014198786
0.13988657844990549,0.1297071129707113
0.1717171717171717,0.13781512605042018
0.13643926788685523,0.16174183514774496
0.13815789473684212,0.15555555555555556
0.1680672268907563,0.13350785340314134
0.14883720930232558,0.11132437619961613
0.15838509316770188,0.1320754716981132
0.17130620985010706,0.1814814814814815
0.1597222222222222,0.17142857142857143
0.16790123456790124,0.16445623342175064
0.1306930693069307,0.15517241379310343
0.17665615141955837,0.10847457627118644
0.1451378809869376,0.09317803660565724
0.18926553672316385,0.13924050632911392
0.1958997722095672,0.11176470588235295
0.1363073110285006,0.14814814814814817
0.19047619047619047,0.17073170731707318
0.14861995753715498,0.13278008298755187
0.1512027491408935,0.16969696969696968
0.15632183908045977,0.19262295081967215
0.1891117478510029,0.14880952380952378
0.16908212560386474,0.1724137931034483
0.1518987341772152,0.14166666666666664
0.18037135278514588,0.1646341463414634
0.1450381679389313,0.13664596273291926
0.1733615221987315,0.15845824411134904
0.2016348773841962,0.1370967741935484
0.14564831261101244,0.14046822742474915
0.15674891146589262,0.1418234442836469
0.19834710743801656,0.15384615384615385
0.1941747572815534,0.161993769470405
0.17222222222222222,0.19886363636363635
0.14671814671814673,0.13883677298311445
0.14411247803163443,0.11023622047244096
0.14563106796116504,0.11267605633802819
0.1851106639839034,0.14049586776859505
0.1951219512195122,0.16734693877551018
0.13389121338912136,0.13154362416107385
0.14595660749506903,0.179959100204499
0.1654411764705882,0.15488215488215487
0.19627749576988154,0.14840989399293283
0.16842105263157894,0.14878892733564017
0.1746987951807229,0.2
0.1447811447811448,0.15723270440251572
0.17801047120418848,0.17361111111111113
0.20675105485232068,0.2260127931769723
0.17962003454231432,0.17228464419475656
0.15789473684210525,0.15447154471544713
0.1442622950819672,0.14527845036319614
0.17307692307692307,0.14254859611231102
0.15053763440860218,0.13008130081300814
0.19787985865724378,0.14022140221402213
0.1643835616438356,0.14392059553349876
0.18,0.17210682492581603
0.1883408071748879,0.1631578947368421
0.17941952506596304,0.22000000000000003
0.16714697406340057,0.145
0.11378555798687089,0.16
0.1371841155234657,0.1398305084745763
0.14388489208633093,0.1465076660988075
0.20865139949109415,0.15282392026578073
0.1741424802110818,0.16986301369863013
0.14867256637168139,0.14444444444444443
